creator,genre,topic_id,n,share,label,political
@TheVaushPit,videos,48,11,0.02729528535980149,Hasanabi Reacts to Hasan,True
@TheVaushPit,videos,49,3,0.007444168734491315,Race and Politics in Media,True
@TheVaushPit,videos,50,3,0.007444168734491315,Texas Senate race and political figures,True
@TheVaushPit,videos,53,3,0.007444168734491315,Graham Platner Senate Race Allegations,True
@TheVaushPit,videos,54,1,0.0024813895781637717,Destiny and Ethan Klein debates,False
@TheVaushPit,videos,55,1,0.0024813895781637717,UK politics and Reform UK,True
@TheVaushPit,videos,57,1,0.0024813895781637717,Supreme Court and Birthright Citizenship,True
@TheVaushPit,videos,58,1,0.0024813895781637717,Somali fraud scandal in Minnesota,True
@TheVaushPit,videos,59,1,0.0024813895781637717,Iran Conflict and Political Updates,True
@TheVaushPit,videos,60,2,0.004962779156327543,Trump's War and Draft,True
@TheVaushPit,videos,61,3,0.007444168734491315,Gavin Newsom Political Controversies,True
@TheVaushPit,videos,62,1,0.0024813895781637717,Trump Resignation and Leaks,True
@TheVaushPit,videos,64,3,0.007444168734491315,Transgender Rights and Politics,True
@TheVaushPit,videos,65,6,0.01488833746898263,Climate and Weather Politics,True
@TheVaushPit,videos,67,3,0.007444168734491315,Trump's Economic Impact,True
@TheVaushPit,videos,69,2,0.004962779156327543,Virginia redistricting and gerrymandering,True
@TheVaushPit,videos,72,2,0.004962779156327543,Trump and FIFA World Cup controversy,True
@TheVaushPit,videos,73,7,0.017369727047146403,Left Wing Political Violence,True
@TheVaushPit,videos,74,1,0.0024813895781637717,2026 US Primary Elections,True
@TheVaushPit,videos,80,1,0.0024813895781637717,Black Voting Rights and Political Representation,True
@TheVaushPit,videos,82,2,0.004962779156327543,Wildfires and Firefighters Response,False
@TheVaushPit,videos,83,1,0.0024813895781637717,AI Data Centers and Political Debate,True
@TheVaushPit,videos,84,1,0.0024813895781637717,Ilhan Omar Criminal Investigation,True
@TheVaushPit,videos,87,1,0.0024813895781637717,California fraud investigation,True
@TheVaushPit,videos,89,1,0.0024813895781637717,Kash Patel and FBI Controversies,True
@TheVaushPit,videos,90,2,0.004962779156327543,Marc Lamont Hill and Joe Budden Podcast Controversy,True
@TheVaushPit,videos,94,1,0.0024813895781637717,Abdul El-Sayed Senate Primary Victory,True
@TheVaushPit,videos,95,3,0.007444168734491315,Tech Business and Startups,False
@TheVaushPit,videos,97,3,0.007444168734491315,Healthcare Affordability and Policy,True
@TheVaushPit,videos,98,7,0.017369727047146403,JLP Weekly Series,False
@TheVaushPit,videos,99,1,0.0024813895781637717,Abortion and Pregnancy Policies,True
@TheVaushPit,videos,100,4,0.009925558312655087,Media and Journalism Critique,True
@TheVaushPit,videos,101,2,0.004962779156327543,Trump UFC White House Event,True
@TheVaushPit,videos,102,4,0.009925558312655087,Political Media Figures,True
@TheVaushPit,videos,103,1,0.0024813895781637717,Hunter Biden and Joe Biden controversies,True
@TheVaushPit,videos,104,3,0.007444168734491315,MAGA Supporters and Arguments,True
@TheVaushPit,videos,107,4,0.009925558312655087,AOC on the World Stage,True
@TheVaushPit,videos,108,1,0.0024813895781637717,Trump Reflecting Pool Scandal,True
@TheVaushPit,videos,113,1,0.0024813895781637717,Trump's Health Concerns,True
@TheVaushPit,videos,114,3,0.007444168734491315,Education and Schools in Political Context,True
@TheVaushPit,videos,116,2,0.004962779156327543,TikTok Censorship and Politics,True
@TheVaushPit,videos,117,3,0.007444168734491315,SAVE Act and Senate Debate,True
@TheVaushPit,videos,120,1,0.0024813895781637717,Hakeem Jeffries News Conferences,True
@TheVaushPit,videos,121,1,0.0024813895781637717,Rev Jesse Jackson and Civil Rights Legacy,True
@TheVaushPit,videos,123,3,0.007444168734491315,Wealth Tax and Billionaires,True
@TheVaushPit,videos,126,2,0.004962779156327543,Erika Kirk Controversy,True
@TheVaushPit,videos,128,3,0.007444168734491315,Gen Z and Boomers Political Apathy,True
@TheVaushPit,videos,130,1,0.0024813895781637717,Hillary Clinton Epstein Testimony,True
@TheVaushPit,videos,131,4,0.009925558312655087,UK Political Chaos and Government Issues,True
@TheVaushPit,videos,132,2,0.004962779156327543,Political Podcasts and Commentary,True
@TheVaushPit,videos,136,3,0.007444168734491315,Trump Midterm Election Rigging,True
@TheVaushPit,videos,140,1,0.0024813895781637717,Crypto and Politics Scandal,True
@TheVaushPit,videos,141,8,0.019851116625310174,Homelessness and Socialist Mayors in US Cities,True
@TheVaushPit,videos,143,2,0.004962779156327543,RFK Jr. testifies on HHS and Senate,True
@TheVaushPit,videos,144,1,0.0024813895781637717,Myron's Critique of Modern Dating and Feminism,True
@TheVaushPit,videos,145,1,0.0024813895781637717,Trump Ballroom Construction Controversy,True
@TheVaushPit,videos,146,1,0.0024813895781637717,Sudan Civil War and Africa Politics,True
@TheVaushPit,videos,147,3,0.007444168734491315,SPLC Indictment and Hate Groups,True
@TheVaushPit,videos,153,2,0.004962779156327543,Members Only Show,True
@TheVaushPit,videos,156,7,0.017369727047146403,Kamala Harris 2028 Election Speculation,True
@TheVaushPit,videos,160,1,0.0024813895781637717,Ceuta Migration Crisis,True
@TheVaushPit,videos,163,2,0.004962779156327543,Trump's Mental Health Decline,True
@TheVaushPit,videos,167,1,0.0024813895781637717,Stephen Miller and Trump Scandal,True
@TheVaushPit,videos,168,4,0.009925558312655087,Spirit Airlines shutdown and airline industry impact,False
@TheVaushPit,videos,170,1,0.0024813895781637717,Bondi Beach Terror Attack,True
@TheVaushPit,videos,178,5,0.01240694789081886,CNN and Political Conflict,True
@TheVaushPit,videos,179,3,0.007444168734491315,Trump feud with Pope Leo,True
@TheVaushPit,videos,180,7,0.017369727047146403,Trump and American Farmers,True
@TheVaushPit,videos,184,3,0.007444168734491315,Housing Policy and Politics,True
@TheVaushPit,videos,185,1,0.0024813895781637717,Behind the scenes streaming,False
@TheVaushPit,videos,188,1,0.0024813895781637717,NYC Terror Plot Exposures,True
@TheVaushPit,videos,189,1,0.0024813895781637717,Trump Leverage and Political Strategy,True
@TheVaushPit,videos,192,2,0.004962779156327543,Christmas and Trump,True
@TheVaushPit,videos,193,3,0.007444168734491315,DSA and Democratic Party Conflict,True
@TheVaushPit,videos,196,1,0.0024813895781637717,Belfast riots and anti-migrant unrest,True
@TheVaushPit,videos,197,1,0.0024813895781637717,Marijuana Policy and Politics,True
@TheVaushPit,videos,198,5,0.01240694789081886,Woke Culture and Political Discourse,True
@TheVaushPit,videos,199,1,0.0024813895781637717,Iran War and Energy Market Impact,True
@TheVaushPit,videos,202,3,0.007444168734491315,Save American Democracy,True
@TheVaushPit,videos,204,1,0.0024813895781637717,Political Talk Show Drama,True
@TheVaushPit,videos,205,2,0.004962779156327543,Nick Fuentes and Political Controversies,True
@TheVaushPit,videos,206,1,0.0024813895781637717,FBI and Jan 6 Pipe Bomb Case,True
@TheVaushPit,videos,209,2,0.004962779156327543,Social Media and Teen Addiction Lawsuits,True
@TheVaushPit,videos,214,1,0.0024813895781637717,John Fetterman and Democratic Party Issues,True
@TheVaushPit,videos,216,1,0.0024813895781637717,Tupac Murder Trial,True
@TheVaushPit,videos,217,5,0.01240694789081886,Trump's Unwise Actions and Mistakes,True
@TheVaushPit,videos,222,1,0.0024813895781637717,Political Podcasts and Influencers,True
@TheVaushPit,videos,223,2,0.004962779156327543,Yearly Predictions and Reviews,False
@TheVaushPit,videos,225,1,0.0024813895781637717,Nepal Floods and Rescue Efforts,False
@TheVaushPit,videos,226,2,0.004962779156327543,Trump Approval Ratings Hit Lows,True
@TheVaushPit,videos,227,6,0.01488833746898263,Fast Food and Political Issues,True
@TheVaushPit,videos,232,2,0.004962779156327543,Political Conferences and Festivals 2026,True
@TheVaushPit,videos,233,4,0.009925558312655087,MMA and Combat Sports,False
@TheYoungTurks,streams,0,53,0.12383177570093458,Iran War and Strait of Hormuz Tensions,True
@TheYoungTurks,streams,1,1,0.002336448598130841,Shocking Events and Reactions,True
@TheYoungTurks,streams,2,69,0.16121495327102803,Israel-Palestine Conflict Media,True
@TheYoungTurks,streams,3,7,0.016355140186915886,ICE Protests and Shootings,True
@TheYoungTurks,streams,4,2,0.004672897196261682,Ukraine-Russia War and Political Figures,True
@TheYoungTurks,streams,7,6,0.014018691588785047,Trump vs Maduro Venezuela Conflict,True
@TheYoungTurks,streams,8,7,0.016355140186915886,Epstein Files Political Connections,True
@TheYoungTurks,streams,9,3,0.007009345794392523,AI and Political Concerns,True
@TheYoungTurks,streams,10,3,0.007009345794392523,Zohran Mamdani and NYC Politics,True
@TheYoungTurks,streams,11,2,0.004672897196261682,Hollywood and Oscars Politics,True
@TheYoungTurks,streams,12,2,0.004672897196261682,Canada-US Political Tensions,True
@TheYoungTurks,streams,13,5,0.011682242990654205,Modern Women and Feminism Debate,True
@TheYoungTurks,streams,14,10,0.02336448598130841,Pete Hegseth and Iran War,True
@TheYoungTurks,streams,16,4,0.009345794392523364,California Election Fraud Scandal,True
@TheYoungTurks,streams,17,4,0.009345794392523364,2026 Midterm Election Predictions,True
@TheYoungTurks,streams,20,2,0.004672897196261682,Indian Politics and Parliament,True
@TheYoungTurks,streams,21,9,0.02102803738317757,Trump and Epstein Files Scandal,True
@TheYoungTurks,streams,22,1,0.002336448598130841,Christian Nationalism and Politics,True
@TheYoungTurks,streams,23,18,0.04205607476635514,Tucker Carlson Political Commentary,True
@TheYoungTurks,streams,24,3,0.007009345794392523,Trump Meltdowns and Collapses,True
@TheYoungTurks,streams,26,1,0.002336448598130841,White House Correspondents Dinner Shooting,True
@TheYoungTurks,streams,27,6,0.014018691588785047,Trump and Greenland politics,True
@TheYoungTurks,streams,30,3,0.007009345794392523,Pam Bondi and Epstein Files Scandal,True
@TheYoungTurks,streams,31,2,0.004672897196261682,Candace Owens and Erika Kirk Controversy,True
@TheYoungTurks,streams,33,2,0.004672897196261682,Elon Musk and Political Influence,True
@TheYoungTurks,streams,34,2,0.004672897196261682,Fox News and Trump on Air Conflicts,True
@TheYoungTurks,streams,35,5,0.011682242990654205,Lindsey Graham's Funeral and Legacy,True
@TheYoungTurks,streams,36,4,0.009345794392523364,JD Vance and Trump Political Conflict,True
@TheYoungTurks,streams,38,5,0.011682242990654205,Israel-Lebanon Conflict and Ceasefire Talks,True
@TheYoungTurks,streams,39,3,0.007009345794392523,Trump and Rising Energy Prices,True
@TheYoungTurks,streams,42,13,0.030373831775700934,War and Military Analysis,True
@TheYoungTurks,streams,43,1,0.002336448598130841,Trump slush fund scandal,True
@TheYoungTurks,streams,44,5,0.011682242990654205,Trump State of the Union Address,True
@TheYoungTurks,streams,45,1,0.002336448598130841,Kristi Noem Firing by Trump,True
@TheYoungTurks,streams,46,1,0.002336448598130841,MAGA Movement Decline,True
@TheYoungTurks,streams,50,4,0.009345794392523364,Texas Senate race and political figures,True
@TheYoungTurks,streams,51,1,0.002336448598130841,Minneapolis political unrest and federal response,True
@TheYoungTurks,streams,53,3,0.007009345794392523,Graham Platner Senate Race Allegations,True
@TheYoungTurks,streams,59,2,0.004672897196261682,Iran Conflict and Political Updates,True
@TheYoungTurks,streams,60,9,0.02102803738317757,Trump's War and Draft,True
@TheYoungTurks,streams,65,2,0.004672897196261682,Climate and Weather Politics,True
@TheYoungTurks,streams,67,2,0.004672897196261682,Trump's Economic Impact,True
@TheYoungTurks,streams,72,2,0.004672897196261682,Trump and FIFA World Cup controversy,True
@TheYoungTurks,streams,74,4,0.009345794392523364,2026 US Primary Elections,True
@TheYoungTurks,streams,75,1,0.002336448598130841,Brown University Mass Shooting,False
@TheYoungTurks,streams,85,2,0.004672897196261682,Political Media and Trump Controversies,True
@TheYoungTurks,streams,92,2,0.004672897196261682,Joe Rogan and Trump Political Discussions,True
@TheYoungTurks,streams,94,6,0.014018691588785047,Abdul El-Sayed Senate Primary Victory,True
@TheYoungTurks,streams,95,2,0.004672897196261682,Tech Business and Startups,False
@TheYoungTurks,streams,98,3,0.007009345794392523,JLP Weekly Series,False
@TheYoungTurks,streams,100,2,0.004672897196261682,Media and Journalism Critique,True
@TheYoungTurks,streams,103,2,0.004672897196261682,Hunter Biden and Joe Biden controversies,True
@TheYoungTurks,streams,104,2,0.004672897196261682,MAGA Supporters and Arguments,True
@TheYoungTurks,streams,117,4,0.009345794392523364,SAVE Act and Senate Debate,True
@TheYoungTurks,streams,123,3,0.007009345794392523,Wealth Tax and Billionaires,True
@TheYoungTurks,streams,124,8,0.018691588785046728,JD Vance and Iran negotiations,True
@TheYoungTurks,streams,129,4,0.009345794392523364,Megyn Kelly and Political Media,True
@TheYoungTurks,streams,131,1,0.002336448598130841,UK Political Chaos and Government Issues,True
@TheYoungTurks,streams,139,1,0.002336448598130841,Bill Maher Political Commentary,True
@TheYoungTurks,streams,145,2,0.004672897196261682,Trump Ballroom Construction Controversy,True
@TheYoungTurks,streams,147,2,0.004672897196261682,SPLC Indictment and Hate Groups,True
@TheYoungTurks,streams,148,2,0.004672897196261682,2026 World Cup,False
@TheYoungTurks,streams,153,8,0.018691588785046728,Members Only Show,True
@TheYoungTurks,streams,154,1,0.002336448598130841,Anti-Trump Protests and Riots,True
@TheYoungTurks,streams,155,5,0.011682242990654205,Ben Shapiro and Political Commentary,True
@TheYoungTurks,streams,156,6,0.014018691588785047,Kamala Harris 2028 Election Speculation,True
@TheYoungTurks,streams,161,2,0.004672897196261682,Tulsi Gabbard Resignation and Controversies,True
@TheYoungTurks,streams,163,3,0.007009345794392523,Trump's Mental Health Decline,True
@TheYoungTurks,streams,165,2,0.004672897196261682,Alex Pretti Shooting and Federal Agents,True
@TheYoungTurks,streams,166,2,0.004672897196261682,Thomas Massie political defeat,True
@TheYoungTurks,streams,170,2,0.004672897196261682,Bondi Beach Terror Attack,True
@TheYoungTurks,streams,176,2,0.004672897196261682,Trump inflation crisis,True
@TheYoungTurks,streams,177,7,0.016355140186915886,Alex Jones and InfoWars political controversy,True
@TheYoungTurks,streams,182,4,0.009345794392523364,MAGA backlash over Iran war,True
@TheYoungTurks,streams,183,2,0.004672897196261682,Joe Kent Resignation and Iran War Scandal,True
@TheYoungTurks,streams,185,2,0.004672897196261682,Behind the scenes streaming,False
@TheYoungTurks,streams,187,1,0.002336448598130841,Comedy and Cultural Debate,True
@TheYoungTurks,streams,188,2,0.004672897196261682,NYC Terror Plot Exposures,True
@TheYoungTurks,streams,192,1,0.002336448598130841,Christmas and Trump,True
@TheYoungTurks,streams,195,2,0.004672897196261682,Trump and Natalie Harp Connection,True
@TheYoungTurks,streams,199,3,0.007009345794392523,Iran War and Energy Market Impact,True
@TheYoungTurks,streams,202,3,0.007009345794392523,Save American Democracy,True
@TheYoungTurks,streams,205,3,0.007009345794392523,Nick Fuentes and Political Controversies,True
@TheYoungTurks,streams,207,2,0.004672897196261682,Jack Smith Testifies on Trump Investigations,True
@TheYoungTurks,streams,210,1,0.002336448598130841,U.S. and World Headlines,True
@TheYoungTurks,streams,212,2,0.004672897196261682,Melania Trump and Epstein Scandal,True
@TheYoungTurks,streams,214,2,0.004672897196261682,John Fetterman and Democratic Party Issues,True
@TheYoungTurks,streams,218,2,0.004672897196261682,Epstein Files and Trump DOJ,True
@TheYoungTurks,streams,224,2,0.004672897196261682,Political Media Broadcasters,True
@TheYoungTurks,streams,227,1,0.002336448598130841,Fast Food and Political Issues,True
@TheYoungTurks,streams,230,4,0.009345794392523364,Marjorie Taylor Greene Exposes Trump,True
@TheYoungTurks,streams,232,2,0.004672897196261682,Political Conferences and Festivals 2026,True
@TheYoungTurks,streams,234,4,0.009345794392523364,Antifa and Political Violence,True
@TheYoungTurks,videos,0,194,0.06764295676429567,Iran War and Strait of Hormuz Tensions,True
@TheYoungTurks,videos,1,19,0.006624825662482566,Shocking Events and Reactions,True
@TheYoungTurks,videos,2,301,0.10495118549511855,Israel-Palestine Conflict Media,True
@TheYoungTurks,videos,3,34,0.011854951185495118,ICE Protests and Shootings,True
@TheYoungTurks,videos,4,5,0.0017433751743375174,Ukraine-Russia War and Political Figures,True
@TheYoungTurks,videos,5,7,0.0024407252440725243,Trump Supreme Court Legal Issues,True
@TheYoungTurks,videos,6,4,0.001394700139470014,Trump and China political relations,True
@TheYoungTurks,videos,7,16,0.005578800557880056,Trump vs Maduro Venezuela Conflict,True
@TheYoungTurks,videos,8,60,0.02092050209205021,Epstein Files Political Connections,True
@TheYoungTurks,videos,9,15,0.005230125523012552,AI and Political Concerns,True
@TheYoungTurks,videos,10,14,0.0048814504881450485,Zohran Mamdani and NYC Politics,True
@TheYoungTurks,videos,11,1,0.0003486750348675035,Hollywood and Oscars Politics,True
@TheYoungTurks,videos,12,4,0.001394700139470014,Canada-US Political Tensions,True
@TheYoungTurks,videos,14,37,0.01290097629009763,Pete Hegseth and Iran War,True
@TheYoungTurks,videos,15,13,0.004532775453277545,Charlie Kirk murder trial,True
